x,yhat,ensembl_gene_id,entrez,symbol,chr,start,end,strand,biotype,description
5.147799610427929,0.5928571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
5.187302100683994,0.5928571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
5.226804590940059,0.5928571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
5.266307081196125,0.5928571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
5.30580957145219,0.5928571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
5.345312061708254,0.5928571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
5.38481455196432,0.5928571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
5.424317042220386,0.5928571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
5.4638195324764505,0.5928571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
5.503322022732515,0.5928571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
5.542824512988581,0.5928571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
5.582327003244646,0.5928571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
5.621829493500711,0.5928571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
5.661331983756776,0.5928571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
5.700834474012842,0.5928571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
5.740336964268907,0.5928571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
5.779839454524972,0.5928571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
5.819341944781037,0.5928571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
5.858844435037103,0.5928571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
5.8983469252931675,0.5928571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
5.937849415549233,0.5928571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
5.977351905805298,0.5928571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
6.016854396061364,0.5828571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
6.056356886317428,0.5828571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
6.095859376573493,0.5828571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
6.135361866829559,0.5828571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
6.1748643570856245,0.5828571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
6.214366847341689,0.5828571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
6.253869337597754,0.5828571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
6.29337182785382,0.5828571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
6.332874318109885,0.5828571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
6.37237680836595,0.5828571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
6.411879298622015,0.5828571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
6.451381788878081,0.5828571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
6.490884279134146,0.5828571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
6.530386769390211,0.5828571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
6.569889259646276,0.5828571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
6.609391749902342,0.5828571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
6.648894240158406,0.5228571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
6.688396730414471,0.5228571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
6.727899220670537,0.5228571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
6.7674017109266025,0.5228571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
6.806904201182667,0.5228571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
6.846406691438732,0.5228571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
6.885909181694798,0.5128571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
6.925411671950863,0.5128571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
6.964914162206928,0.5128571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
7.004416652462993,0.5128571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
7.043919142719059,0.5128571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
7.083421632975124,0.5128571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
7.122924123231189,0.5128571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
7.162426613487254,0.5128571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
7.2019291037433195,0.5128571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
7.241431593999385,0.5028571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
7.28093408425545,0.5028571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
7.320436574511515,0.5028571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
7.35993906476758,0.5028571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
7.399441555023646,0.5028571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
7.43894404527971,0.5028571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
7.478446535535776,0.5028571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
7.517949025791841,0.5028571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
7.557451516047906,0.5028571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
7.596954006303971,0.5028571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
7.6364564965600366,0.5028571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
7.675958986816102,0.5028571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
7.715461477072167,0.5028571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
7.754963967328232,0.5028571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
7.7944664575842975,0.5028571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
7.833968947840363,0.5028571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
7.873471438096428,0.5028571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
7.912973928352493,0.5028571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
7.952476418608558,0.5028571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
7.991978908864624,0.5028571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
8.03148139912069,0.5028571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
8.070983889376754,0.5028571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
8.11048637963282,0.5028571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
8.149988869888885,0.5028571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
8.189491360144949,0.5028571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
8.228993850401014,0.5028571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
8.26849634065708,0.5028571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
8.307998830913146,0.5028571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
8.34750132116921,0.5028571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
8.387003811425275,0.5028571428571429,ENSMUSG00000005716,19293,Pvalb,15,78075314,78090600,-1,protein_coding,parvalbumin
-1.0851314254100686,0.6,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
-1.0347265301083528,0.6,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
-0.984321634806637,0.6,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
-0.9339167395049213,0.6,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
-0.8835118442032055,0.6,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
-0.8331069489014897,0.6,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
-0.782702053599774,0.6,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
-0.7322971582980582,0.6,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
-0.6818922629963424,0.6,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
-0.6314873676946267,0.6,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
-0.5810824723929109,0.6,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
-0.5306775770911951,0.6,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
-0.48027268178947935,0.6,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
-0.4298677864877636,0.6,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
-0.3794628911860478,0.6,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
-0.32905799588433204,0.6,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
-0.2786531005826163,0.6,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
-0.2282482052809005,0.6,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
-0.17784330997918474,0.6,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
-0.12743841467746897,0.6,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
-0.0770335193757532,0.6,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
-0.026628624074037432,0.6,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
0.023776271227678336,0.6,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
0.0741811665293941,0.6,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
0.12458606183110987,0.6,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
0.17499095713282564,0.6,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
0.2253958524345414,0.6,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
0.2758007477362572,0.6,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
0.32620564303797295,0.6,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
0.3766105383396887,0.6,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
0.4270154336414045,0.6,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
0.47742032894312025,0.6,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
0.527825224244836,0.6,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
0.5782301195465518,0.6,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
0.6286350148482676,0.6,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
0.6790399101499833,0.6,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
0.7294448054516991,0.6,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
0.7798497007534149,0.6,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
0.8302545960551306,0.6,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
0.8806594913568464,0.6,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
0.9310643866585622,0.6,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
0.9814692819602779,0.6,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
1.0318741772619937,0.6,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
1.0822790725637095,0.6,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
1.1326839678654252,0.6,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
1.183088863167141,0.6,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
1.2334937584688568,0.6,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
1.2838986537705726,0.6,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
1.3343035490722883,0.6,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
1.384708444374004,0.6,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
1.4351133396757199,0.6,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
1.4855182349774356,0.58,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
1.5359231302791514,0.58,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
1.5863280255808672,0.53,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
1.636732920882583,0.52,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
1.6871378161842987,0.52,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
1.7375427114860145,0.49,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
1.7879476067877302,0.49,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
1.838352502089446,0.49,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
1.8887573973911618,0.49,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
1.9391622926928775,0.49,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
1.9895671879945933,0.49,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
2.039972083296309,0.49,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
2.090376978598025,0.49,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
2.1407818738997406,0.49,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
2.1911867692014564,0.49,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
2.241591664503172,0.49,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
2.291996559804888,0.49,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
2.3424014551066037,0.49,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
2.3928063504083195,0.49,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
2.4432112457100352,0.49,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
2.493616141011751,0.49,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
2.5440210363134668,0.49,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
2.5944259316151825,0.49,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
2.6448308269168983,0.49,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
2.695235722218614,0.49,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
2.74564061752033,0.49,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
2.7960455128220456,0.49,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
2.8464504081237614,0.49,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
2.896855303425477,0.49,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
2.947260198727193,0.49,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
2.9976650940289087,0.49,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
3.0480699893306245,0.49,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
3.09847488463234,0.49,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
3.148879779934056,0.49,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
3.1992846752357718,0.49,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
3.2496895705374875,0.49,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
3.3000944658392033,0.49,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
3.350499361140919,0.49,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
3.400904256442635,0.49,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
3.4513091517443506,0.49,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
3.5017140470460664,0.49,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
3.552118942347782,0.49,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
3.602523837649498,0.49,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
3.6529287329512137,0.49,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
3.7033336282529294,0.49,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
3.753738523554645,0.49,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
3.804143418856361,0.49,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
3.8545483141580767,0.49,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
3.9049532094597925,0.49,ENSMUSG00000039714,235415,Cplx3,9,57507275,57513564,-1,protein_coding,complexin 3
-1.5648284365676322,0.6242857142857143,ENSMUSG00000067724,231044,Gbx1,5,24707755,24732200,-1,protein_coding,gastrulation brain homeobox 1
-1.5218131189059139,0.6242857142857143,ENSMUSG00000067724,231044,Gbx1,5,24707755,24732200,-1,protein_coding,gastrulation brain homeobox 1
-1.4787978012441958,0.6242857142857143,ENSMUSG00000067724,231044,Gbx1,5,24707755,24732200,-1,protein_coding,gastrulation brain homeobox 1
-1.4357824835824775,0.6242857142857143,ENSMUSG00000067724,231044,Gbx1,5,24707755,24732200,-1,protein_coding,gastrulation brain homeobox 1
-1.3927671659207594,0.6242857142857143,ENSMUSG00000067724,231044,Gbx1,5,24707755,24732200,-1,protein_coding,gastrulation brain homeobox 1
-1.3497518482590412,0.6242857142857143,ENSMUSG00000067724,231044,Gbx1,5,24707755,24732200,-1,protein_coding,gastrulation brain homeobox 1
-1.306736530597323,0.6242857142857143,ENSMUSG00000067724,231044,Gbx1,5,24707755,24732200,-1,protein_coding,gastrulation brain homeobox 1
-1.2637212129356048,0.6242857142857143,ENSMUSG00000067724,231044,Gbx1,5,24707755,24732200,-1,protein_coding,gastrulation brain homeobox 1
-1.2207058952738867,0.6242857142857143,ENSMUSG00000067724,231044,Gbx1,5,24707755,24732200,-1,protein_coding,gastrulation brain homeobox 1
-1.1776905776121684,0.6242857142857143,ENSMUSG00000067724,231044,Gbx1,5,24707755,24732200,-1,protein_coding,gastrulation brain homeobox 1
-1.1346752599504504,0.6242857142857143,ENSMUSG00000067724,231044,Gbx1,5,24707755,24732200,-1,protein_coding,gastrulation brain homeobox 1
-1.091659942288732,0.6242857142857143,ENSMUSG00000067724,231044,Gbx1,5,24707755,24732200,-1,protein_coding,gastrulation brain homeobox 1
-1.048644624627014,0.6242857142857143,ENSMUSG00000067724,231044,Gbx1,5,24707755,24732200,-1,protein_coding,gastrulation brain homeobox 1
-1.0056293069652957,0.6242857142857143,ENSMUSG00000067724,231044,Gbx1,5,24707755,24732200,-1,protein_coding,gastrulation brain homeobox 1
-0.9626139893035776,0.6242857142857143,ENSMUSG00000067724,231044,Gbx1,5,24707755,24732200,-1,protein_coding,gastrulation brain homeobox 1
-0.9195986716418594,0.6242857142857143,ENSMUSG00000067724,231044,Gbx1,5,24707755,24732200,-1,protein_coding,gastrulation brain homeobox 1
-0.8765833539801412,0.6242857142857143,ENSMUSG00000067724,231044,Gbx1,5,24707755,24732200,-1,protein_coding,gastrulation brain homeobox 1
-0.833568036318423,0.6242857142857143,ENSMUSG00000067724,231044,Gbx1,5,24707755,24732200,-1,protein_coding,gastrulation brain homeobox 1
-0.7905527186567048,0.6242857142857143,ENSMUSG00000067724,231044,Gbx1,5,24707755,24732200,-1,protein_coding,gastrulation brain homeobox 1
-0.7475374009949867,0.6242857142857143,ENSMUSG00000067724,231044,Gbx1,5,24707755,24732200,-1,protein_coding,gastrulation brain homeobox 1
-0.7045220833332685,0.6242857142857143,ENSMUSG00000067724,231044,Gbx1,5,24707755,24732200,-1,protein_coding,gastrulation brain homeobox 1
-0.6615067656715503,0.6242857142857143,ENSMUSG00000067724,231044,Gbx1,5,24707755,24732200,-1,protein_coding,gastrulation brain homeobox 1
